_id,user_id,comment_on,object_id,content,device,timestamp,sentiment
{'$oid': '55c2349e1a77ce605254bfd8'},647425,vod,556ffc4017dc1321ec858579,"""làm full bộ đi add ơi""",android,2015-08-05 16:28:00,Tích cực
{'$oid': '55c234a61a77ce605254bfd9'},106256,vod,55bbbef217dc1344d5012cc0,"""hai qua maj nguoi""",android,2015-08-05 16:28:00,Trung tính
{'$oid': '55c236f31a77ce605254bfda'},600635,vod,555edc0a17dc1321b34f9da9,"""thích jihyo quá đi mất:((""",ios,2015-08-05 16:38:00,Tích cực
{'$oid': '55c2375f1a77ce605254bfdb'},164815,vod,55c1bc2a17dc1344d4012e96,"""phim nay chan vai , tra co gì la hấp dan , Mac du dau tu cung ghe gom""",ios,2015-08-05 16:39:00,Tiêu cực
{'$oid': '55c237b41a77ce605254bfdc'},631612,vod,558bd33117dc130d51749b42,"""heyzo :d :v""",ios,2015-08-05 16:41:00,Tích cực
{'$oid': '55c239f11a77ce605254bfdd'},647446,vod,559f6b1917dc13244c2df08e,"""chưa có tập mới ạ ??""",ios,2015-08-05 16:50:00,Trung tính
{'$oid': '55c23f011a77ce605254bfde'},410220,vod,5593a0c817dc130d51749d87,"""có đến tạp 8 roy còn gì""",web-playfpt,2015-08-05 17:12:00,Trung tính
{'$oid': '55c240191a77ce605254bfdf'},249591,vod,548fa8d617dc130a600b69e2,"""hay, tuyệt phẩm""",ios,2015-08-05 17:17:00,Tích cực
{'$oid': '55c242f51a77ce605254bfe0'},645190,event,55c171d017dc1344d3012e81,"""chả xem đc""",winphone,2015-08-05 17:29:00,Trung tính
{'$oid': '55c244a61a77ce605254bfe1'},277077,vod,55b87c3a17dc131ef19231db,"""nội dung cũng được""",ios,2015-08-05 17:36:00,Trung tính
{'$oid': '55c244e61a77ce605254bfe2'},97668,event,55c171d017dc1344d3012e81,"""vào pewpew xem đỡ nhá :v
http://talktv.vn/""",web-playfpt,2015-08-05 17:37:00,Tích cực
{'$oid': '55c245b11a77ce605254bfe3'},363392,event,55c171d017dc1344d3012e81,"""Chưa đánh nữa""",web-playfpt,2015-08-05 17:40:00,Tiêu cực
{'$oid': '55c246971a77ce605254bfe4'},275149,vod,55b26f4317dc131ef1922eda,"""mặc dù vẫn muốn nữa nữa nữa .. nhưng lịch sử là vậy .. tôn trọng lịch sử cũng là một vẻ đẹp của phim :))))""",web-playfpt,2015-08-05 17:44:00,Tích cực
{'$oid': '55c246d51a77ce605254bfe5'},97668,event,55c171d017dc1344d3012e81,"""http://talktv.vn/""",web-playfpt,2015-08-05 17:45:00,Tích cực
{'$oid': '55c2470b1a77ce605254bfe6'},215664,vod,5596105717dc130d4f749e80,"""chiếu tập 21 rồi mà chưa up tập 19, po tay""",web-playfpt,2015-08-05 17:46:00,Trung tính
{'$oid': '55c247601a77ce605254bfe7'},138276,vod,55aca65717dc136d93bd3ba4,"""muon dc vao 1lan""",android,2015-08-05 17:48:00,Trung tính
{'$oid': '55c24b5e1a77ce605254bfe8'},647519,event,55c171d017dc1344d3012e81,"""đừng bình luận nữa!để yên xem đi!""",web-playfpt,2015-08-05 18:05:00,Tích cực
{'$oid': '55c255171a77ce605254bfe9'},642487,event,55bf1e9817dc1344d2012ebf,"""Mìh là fan chelsra""",ios,2015-08-05 18:46:00,Tích cực
{'$oid': '55c258081a77ce605254bfea'},228886,event,55bf1e9817dc1344d2012ebf,"""minh phan trung lam""",ios,2015-08-05 18:59:00,Tích cực
{'$oid': '55c2583e1a77ce605254bfeb'},27262,event,55bf1e9817dc1344d2012ebf,"""Có ai coi k:))) fan chel điểm dan nào:d""",ios,2015-08-05 19:00:00,Trung tính
{'$oid': '55c258ce1a77ce605254bfec'},292902,vod,548aba7a17dc13572911a806,"""phim hay. kết thúc buồn quá""",web-playfpt,2015-08-05 19:02:00,Tiêu cực
{'$oid': '55c2593e1a77ce605254bfed'},499543,event,55bf1e9817dc1344d2012ebf,"""Chel chấp hoà đánh fio nhé hahaa""",ios,2015-08-05 19:04:00,Trung tính
{'$oid': '55c25aa21a77ce605254bfee'},606079,event,55c171d017dc1344d3012e81,"""Thằng caster trông hãm vậy :))""",ios,2015-08-05 19:10:00,Tiêu cực
{'$oid': '55c25bbc1a77ce605254bfef'},63631,event,55bf1e9817dc1344d2012ebf,"""Chel thawngs 2 banf""",ios,2015-08-05 19:15:00,Tiêu cực
{'$oid': '55c25d8c1a77ce605254bff0'},35271,event,55bf1e9817dc1344d2012ebf,"""Chelsea đá phập phù quá""",ios,2015-08-05 19:22:00,Tiêu cực
{'$oid': '55c25e891a77ce605254bff1'},334870,event,55bf1e9817dc1344d2012ebf,"""fc Chelsea""",ios,2015-08-05 19:26:00,Trung tính
{'$oid': '55c25f1c1a77ce605254bff2'},391782,event,55bf1e9817dc1344d2012ebf,"""Bùn ngủ qá""",ios,2015-08-05 19:29:00,Tiêu cực
{'$oid': '55c25f691a77ce605254bff3'},334870,event,55bf1e9817dc1344d2012ebf,"""da chan vai""",ios,2015-08-05 19:30:00,Tiêu cực
{'$oid': '55c25f821a77ce605254bff4'},510326,event,55bf1e9817dc1344d2012ebf,"""Đéo ngủ đc""",ios,2015-08-05 19:31:00,Trung tính
{'$oid': '55c260181a77ce605254bff5'},43117,event,55bf1e9817dc1344d2012ebf,"""Hịiijiiiiiiiiii""",ios,2015-08-05 19:33:00,Tích cực
{'$oid': '55c260501a77ce605254bff6'},646530,event,55bf1e9817dc1344d2012ebf,"""Vãi đập xà""",ios,2015-08-05 19:34:00,Tiêu cực
{'$oid': '55c260981a77ce605254bff7'},22703,event,55bf1e9817dc1344d2012ebf,"""Chuẩn đánh fio""",ios,2015-08-05 19:35:00,Tích cực
{'$oid': '55c261141a77ce605254bff8'},34526,event,55bf1e9817dc1344d2012ebf,"""Chán toá""",ios,2015-08-05 19:37:00,Tiêu cực
{'$oid': '55c2613c1a77ce605254bff9'},604185,vod,55b605d417dc131ef1923080,"""phim dễ thương""",web-playfpt,2015-08-05 19:38:00,Tích cực
{'$oid': '55c2619c1a77ce605254bffa'},644870,event,55bf1e9817dc1344d2012ebf,"""thua mẹ n rồi""",winphone,2015-08-05 19:40:00,Tiêu cực
{'$oid': '55c262051a77ce605254bffb'},647581,event,55bf1e9817dc1344d2012ebf,"""k co trc tip baye vs real ha""",winphone,2015-08-05 19:41:00,Trung tính
{'$oid': '55c262c51a77ce605254bffc'},440990,event,55bf1e9817dc1344d2012ebf,"""Buồn ngủ quá""",ios,2015-08-05 19:45:00,Tiêu cực
{'$oid': '55c267091a77ce605254bffd'},647585,event,55bf1e9817dc1344d2012ebf,"""Fiorentina thủ hay quá""",ios,2015-08-05 20:03:00,Trung tính
{'$oid': '55c267931a77ce605254bffe'},401591,event,55bf1e9817dc1344d2012ebf,"""Da hay qa e oi""",ios,2015-08-05 20:05:00,Tích cực
{'$oid': '55c268b81a77ce605254bfff'},491840,event,55bf1e9817dc1344d2012ebf,"""Ơ chelsea mới mua falcao ak mọi ng.""",ios,2015-08-05 20:10:00,Trung tính
{'$oid': '55c26b6a1a77ce605254c000'},644870,event,55bf1e9817dc1344d2012ebf,"""mang lag wa""",winphone,2015-08-05 20:21:00,Tiêu cực
{'$oid': '55c26e661a77ce605254c001'},640748,event,55bf1e9817dc1344d2012ebf,"""chelsel da nhu con cat. vo dich ma da nhu cai lon""",winphone,2015-08-05 20:34:00,Tiêu cực
{'$oid': '55c273841a77ce605254c002'},647585,event,55bf1e9817dc1344d2012ebf,"""Thánh phòng ngự""",ios,2015-08-05 20:56:00,Tích cực
{'$oid': '55c2936b1a77ce605254c003'},647625,vod,55c08a7317dc1344d2012fb1,"""http://otodongvang.vn/""",web-playfpt,2015-08-05 23:12:00,Tích cực
{'$oid': '55c2a2b21a77ce605254c004'},646939,vod,559e527f17dc13244b2df02f,"""fpt dầu tư mạnh quá công nhận xem phim trên đây tuyệt vời""",web-playfpt,2015-08-06 00:17:00,Tích cực
{'$oid': '55c2a2f01a77ce605254c005'},633304,vod,558a6b0f17dc13675f260a71,"""Chả đúg hẹn j cả , các web khác ra đến tập 14 lâu r mà FPT vẫn im ở tập 11. xem mất cả hứng😑""",ios,2015-08-06 00:18:00,Tiêu cực
{'$oid': '55c2aaa01a77ce605254c006'},606399,event,55c1c56a17dc1344d5012e62,"""co gi ma bao bl""",winphone,2015-08-06 00:51:00,Tiêu cực
{'$oid': '55c2afbd1a77ce605254c007'},638472,event,5587c38317dc1353a4624a0b,"""cung hay day""",android,2015-08-06 01:13:00,Tích cực
{'$oid': '55c2b6b11a77ce605254c008'},520315,event,55c171d017dc1344d3012e81,"""Coi được đâu ????""",ios,2015-08-06 01:43:00,Trung tính
{'$oid': '55c2c4a41a77ce605254c009'},410495,event,55c171d017dc1344d3012e81,"""lồn trâu sáo khế""",ios,2015-08-06 02:42:00,Tiêu cực
{'$oid': '55c2c5061a77ce605254c00a'},410495,event,55bf20b017dc1344d2012ec5,"""lồn to đâu rồi""",ios,2015-08-06 02:44:00,Tiêu cực
{'$oid': '55c2c7911a77ce605254c00b'},522349,vod,54af4bf917dc13146edcf642,"""Lần đầu tiên đc xem chim thiên đường múa,đẹp thật""",web-playfpt,2015-08-06 02:55:00,Tích cực
{'$oid': '55c2cb101a77ce605254c00c'},647732,vod,559b8be017dc136325e6a6e5,"""lich chjeu phjm nay la may gjo vay ah.""",web-playfpt,2015-08-06 03:10:00,Tiêu cực
{'$oid': '55c2cc1d1a77ce605254c00d'},591207,vod,54ff9e3117dc13264273764a,"""that xuc dong nhung cung co vu""",ios,2015-08-06 03:14:00,Tích cực
{'$oid': '55c2cd851a77ce605254c00e'},476109,vod,548e9cac17dc13572911a885,"""quá hay ❤️ tks adm :*""",ios,2015-08-06 03:20:00,Tích cực
{'$oid': '55c2cec31a77ce605254c00f'},645003,event,55c171d017dc1344d3012e81,"""óc vkl koi k vui zj cả""",android,2015-08-06 03:25:00,Tích cực
{'$oid': '55c2d22e1a77ce605254c010'},647754,event,55c171d017dc1344d3012e81,"""Hay day.....a""",ios,2015-08-06 03:40:00,Tích cực
{'$oid': '55c2d33f1a77ce605254c011'},647756,vod,55754fda17dc1321ed858699,"""ko hieu s bn Hùng luk nho dep trai bnhiu thi lon len xau bay nhiu""",ios,2015-08-06 03:44:00,Tiêu cực
{'$oid': '55c2d3831a77ce605254c012'},621510,event,55c171d017dc1344d3012e81,"""không tắt cái bảng broadcaster đi thì xem thế nào""",web-playfpt,2015-08-06 03:46:00,Tiêu cực
{'$oid': '55c2d3ab1a77ce605254c013'},12836,vod,558940f717dc136761260a26,"""sub như kiểu google dịch""",android,2015-08-06 03:46:00,Tiêu cực
{'$oid': '55c2d5971a77ce605254c014'},647764,vod,559256a617dc130d4f749cda,"""Sao lâu thế rồi mà ko up tập mới đi Ad""",web-playfpt,2015-08-06 03:54:00,Trung tính
{'$oid': '55c2d9801a77ce605254c015'},647783,vod,557a9a4417dc135ebe81fbce,"""tập đi học là tập mấy zậy?""",web-playfpt,2015-08-06 04:11:00,Trung tính
{'$oid': '55c2db281a77ce605254c016'},638396,event,55c171d017dc1344d3012e81,"""cho cai link cai tin be gai coi""",winphone,2015-08-06 04:18:00,Tiêu cực
{'$oid': '55c2e03b1a77ce605254c017'},593961,vod,557a442717dc135ec181fb6c,"""Xem xong cái kết vui quá tí nữa khóc. Nhiều màn hơi ảo nhưng thực sự là 1 bộ phim hay""",web-playfpt,2015-08-06 04:40:00,Tích cực
{'$oid': '55c2e0c81a77ce605254c018'},234112,vod,542e1c86c969284519f16e90,"""con lừa đáng yêu quá ^_^""",android,2015-08-06 04:42:00,Tích cực
{'$oid': '55c2e3851a77ce605254c019'},538082,vod,54ff9d1f17dc13264573761a,"""no rat la hay""",winphone,2015-08-06 04:54:00,Tích cực
{'$oid': '55c2e4ab1a77ce605254c01a'},585842,vod,55a31d1917dc1333bea072ec,"""hấp dẫn quá ko biết tập sau ntn,tuy là raito giết ng là ko đúng nhưng mà mình vẫn thích raito,ghét L""",ios,2015-08-06 04:59:00,Tiêu cực
{'$oid': '55c2e4f51a77ce605254c01b'},540980,vod,528c24b5c9692844e7267dcb,"""- phim nì mặc dù lâu nhưq v~ hay qt 💋""",ios,2015-08-06 05:00:00,Trung tính
{'$oid': '55c2e8ec1a77ce605254c01c'},174610,event,55c171d017dc1344d3012e81,"""nhanh qua""",ios,2015-08-06 05:17:00,Tích cực
{'$oid': '55c2e9d51a77ce605254c01d'},643944,vod,557a442717dc135ec181fb6c,"""hay quá mong là sẽ có ss tiếp theo""",ios,2015-08-06 05:21:00,Tích cực
{'$oid': '55c2ea7f1a77ce605254c01e'},194608,vod,558a56fc17dc13675f260a5d,"""hay qa di.""",ios,2015-08-06 05:24:00,Trung tính
{'$oid': '55c2eb891a77ce605254c01f'},511021,event,546c055917dc13764a285581,"""Huong hat live hay qua""",ios,2015-08-06 05:28:00,Tích cực
{'$oid': '55c2ef051a77ce605254c020'},647861,event,55c171d017dc1344d3012e81,"""Giống y lon""",ios,2015-08-06 05:43:00,Tích cực
{'$oid': '55c2f1e41a77ce605254c021'},214376,vod,54f4167517dc13295d9b938d,"""cứ tua lại bị đứng hình k xem đc là sao""",android,2015-08-06 05:55:00,Trung tính
{'$oid': '55c2f5b11a77ce605254c022'},467162,vod,55b9e8c917dc1344d4012c39,"""dạo này ngành điện ảnh trung quốc phát triển ghê nhỉ.""",android,2015-08-06 06:11:00,Tiêu cực
{'$oid': '55c2f6331a77ce605254c023'},623014,event,55c171d017dc1344d3012e81,"""fđéwfgfjio""",ios,2015-08-06 06:14:00,Tiêu cực
{'$oid': '55c2f6781a77ce605254c024'},511021,event,55be0eab17dc1344d4012d22,"""Tý nữa phải mở tivi de co vu cho quý phước""",ios,2015-08-06 06:15:00,Tích cực
{'$oid': '55c2f9ab1a77ce605254c025'},479614,vod,55c2da9e17dc1344d4012f21,"""có ai xem chưa""",android,2015-08-06 06:28:00,Trung tính
{'$oid': '55c2fc8f1a77ce605254c026'},624106,vod,55b0b78217dc136d90bd3c51,"""tap cuoi hai nhat""",web-playfpt,2015-08-06 06:41:00,Tích cực
{'$oid': '55c2fd1b1a77ce605254c027'},602758,vod,55b9f01217dc1344d2012c8e,"""TRỜI ƠI !!! PHIM NÀY PHIM HÀI MÀ :))""",web-playfpt,2015-08-06 06:43:00,Tích cực
{'$oid': '55c2fd261a77ce605254c028'},267558,event,55be0eab17dc1344d4012d22,"""vn mình còn khoãn cách xa với vdv thế giới lắm.""",android,2015-08-06 06:43:00,Tích cực
{'$oid': '55c2fe511a77ce605254c029'},181847,vod,557a442717dc135ec181fb6c,"""hay quá 3 ng họ là 1 gia đình 😐""",ios,2015-08-06 06:48:00,Trung tính
{'$oid': '55c3017e1a77ce605254c02a'},303984,event,55be0eab17dc1344d4012d22,"""Ánh Viên làm mưa làm gió ở Đông Nam Á nhưng ra khỏi khu vưc cô rấ nhỏ bé""",android,2015-08-06 07:02:00,Trung tính
{'$oid': '55c301831a77ce605254c02b'},303984,event,55be0eab17dc1344d4012d22,"""Ánh Viên làm mưa làm gió ở Đông Nam Á nhưng ra khỏi khu vưc cô rấ nhỏ bé""",android,2015-08-06 07:02:00,Trung tính
{'$oid': '55c305491a77ce605254c02c'},647930,vod,558284cf17dc135e07c86dc5,"""có game mà nó quảng cáo đó ko ? tên là gì vậy?""",web-playfpt,2015-08-06 07:18:00,Tiêu cực
{'$oid': '55c306741a77ce605254c02d'},633993,vod,55b0bcfa17dc136d91bd3ca9,"""- dịch minh bv Cao văn đi ạ :))). Sao cứ Qt Mễ Đóa chi v. đau lòng....""",web-playfpt,2015-08-06 07:23:00,Tiêu cực
{'$oid': '55c307cd1a77ce605254c02e'},624106,vod,53d1dcf5c9692807111ef6c4,"""ra ma roi""",web-playfpt,2015-08-06 07:29:00,Tiêu cực
{'$oid': '55c309551a77ce605254c02f'},45463,event,55c171d017dc1344d3012e81,"""rrrrrrrrrr""",android,2015-08-06 07:35:00,Tiêu cực
{'$oid': '55c309881a77ce605254c030'},539241,event,55c171d017dc1344d3012e81,"""Hokdltpq gtgtit😧☺️🌛😂🙀😢😓😬😢😻😣😬🚊😎😘 😏😇😘😢😆😝😊☺️🔧👩‍❤️‍💋‍👩💐😶😬🌛😏😁😇😢😝😍😘😎😧😊😡🎭🚕😶😎😢😭😓😁☺️😒😶😍😡😇😣😁😁😡😧🌛😒😧😭😢😢😁 🚕😎😻😬😎😊😘😬😎😊😂😍😇😇😞😷😵😣😶😧🍘🍶🎁🎁🍓🎁🎁🎊☕️🍶tad wiyg sedsrseaw""",ios,2015-08-06 07:36:00,Tích cực
{'$oid': '55c309cc1a77ce605254c031'},539241,event,55c171d017dc1344d3012e81,"""Yeehdwhwsk iwedsfepgw""",ios,2015-08-06 07:37:00,Tích cực
{'$oid': '55c30cc91a77ce605254c032'},647960,vod,55716e5f17dc1321ec85865d,"""Phim nay nham nhat ma toi tung xem , noi dung ngheo nan . chang co gi kich tinh .""",ios,2015-08-06 07:50:00,Tiêu cực
{'$oid': '55c30d431a77ce605254c033'},602758,vod,55c2da9e17dc1344d4012f21,"""Bài học rút ra được: Hãy xem lại những gì quay đc :)""",web-playfpt,2015-08-06 07:52:00,Trung tính
{'$oid': '55c311121a77ce605254c034'},647977,vod,52ba980cc9692825c1f56be3,"""update tiếp admin ơi ! I love Fptplay""",web-playfpt,2015-08-06 08:08:00,Tích cực
{'$oid': '55c311251a77ce605254c035'},641106,event,55beda4e17dc1344d4012d55,"""bố ba mờ rin champion GPL""",android,2015-08-06 08:09:00,Trung tính
{'$oid': '55c3126d1a77ce605254c036'},647981,vod,559e30f917dc131dfa6ff7e1,"""tập 10 ko xem được""",web-playfpt,2015-08-06 08:14:00,Trung tính
{'$oid': '55c312791a77ce605254c037'},603666,vod,55b26f4317dc131ef1922eda,"""chet ma deo co con. buon vai loz""",winphone,2015-08-06 08:14:00,Tiêu cực
{'$oid': '55c3129c1a77ce605254c038'},647981,vod,559e30f917dc131dfa6ff7e1,"""tập 10 ko xem được""",web-playfpt,2015-08-06 08:15:00,Trung tính
{'$oid': '55c312af1a77ce605254c039'},538315,event,55beda4e17dc1344d4012d55,"""như cặc""",android,2015-08-06 08:15:00,Tích cực
{'$oid': '55c313731a77ce605254c03a'},155486,event,55beda4e17dc1344d4012d55,"""Boba win""",ios,2015-08-06 08:18:00,Trung tính
{'$oid': '55c313a01a77ce605254c03b'},638371,event,55beda4e17dc1344d4012d55,"""gke wa di thui""",ios,2015-08-06 08:19:00,Tiêu cực
{'$oid': '55c314121a77ce605254c03c'},45463,event,55beda4e17dc1344d4012d55,"""hay  bkt.nnm""",android,2015-08-06 08:21:00,Trung tính
{'$oid': '55c3189e1a77ce605254c03d'},460120,event,55beda4e17dc1344d4012d55,"""bkt win r""",android,2015-08-06 08:40:00,Trung tính
{'$oid': '55c319b51a77ce605254c03e'},605597,event,55beda4e17dc1344d4012d55,"""BM chắc chan VĐ""",ios,2015-08-06 08:45:00,Tiêu cực
{'$oid': '55c31cbb1a77ce605254c03f'},647248,vod,55a5ca2917dc1333bca0744f,"""dkm lai k co am thanh tap 40""",ios,2015-08-06 08:58:00,Trung tính
{'$oid': '55c31d601a77ce605254c040'},465281,event,55beda4e17dc1344d4012d55,"""nhac hay qua""",ios,2015-08-06 09:01:00,Trung tính
{'$oid': '55c31f191a77ce605254c041'},627838,event,55beda4e17dc1344d4012d55,"""Haivl...sjk""",ios,2015-08-06 09:08:00,Tích cực
{'$oid': '55c31ff51a77ce605254c042'},542042,event,55beda4e17dc1344d4012d55,"""bm vô địch""",ios,2015-08-06 09:12:00,Tiêu cực
{'$oid': '55c3202b1a77ce605254c043'},646669,event,5587c38317dc1353a4624a0b,"""ko hay gi het""",winphone,2015-08-06 09:13:00,Trung tính
{'$oid': '55c321261a77ce605254c044'},153269,event,55beda4e17dc1344d4012d55,"""Guồng đô""",ios,2015-08-06 09:17:00,Trung tính
{'$oid': '55c3214f1a77ce605254c045'},641106,event,55beda4e17dc1344d4012d55,"""ae đoán Asus vs SJ ai win""",android,2015-08-06 09:18:00,Trung tính
{'$oid': '55c323f21a77ce605254c046'},66386,vod,55b735e117dc131ef3923013,"""ko có sub việt à? ai nghe đc hết thì thành... việt kiều o.O""""",android,2015-08-06 09:29:00,Trung tính
{'$oid': '55c325801a77ce605254c047'},15004,event,55beda4e17dc1344d4012d55,"""mogana toan pick mang""",winphone,2015-08-06 09:35:00,Tiêu cực
{'$oid': '55c32c981a77ce605254c048'},648063,event,55beda4e17dc1344d4012d55,"""bm vô địch là cái chắc""",winphone,2015-08-06 10:06:00,Tiêu cực
{'$oid': '55c32d511a77ce605254c049'},648063,event,55beda4e17dc1344d4012d55,"""GFL cố lên""",winphone,2015-08-06 10:09:00,Trung tính
{'$oid': '55c32e051a77ce605254c04a'},641106,event,55beda4e17dc1344d4012d55,"""gfl win nhá, t đặt hết gold vào cửa mấy mi đó""",android,2015-08-06 10:12:00,Tích cực
{'$oid': '55c32e9f1a77ce605254c04b'},631064,event,55beda4e17dc1344d4012d55,"""Cố lên nhé hihi""",ios,2015-08-06 10:14:00,Tích cực
{'$oid': '55c32eca1a77ce605254c04c'},631064,event,55beda4e17dc1344d4012d55,"""sj cố lên""",ios,2015-08-06 10:15:00,Trung tính
{'$oid': '55c32ee71a77ce605254c04d'},470022,event,55beda4e17dc1344d4012d55,"""cố lên anh em o""",android,2015-08-06 10:16:00,Trung tính
{'$oid': '55c330d11a77ce605254c04e'},529970,event,55beda4e17dc1344d4012d55,"""Sf5 thang chắccccc :)""",ios,2015-08-06 10:24:00,Trung tính
{'$oid': '55c333da1a77ce605254c04f'},648075,vod,559e417917dc13244e2df025,"""cac ban co biet mo yoan man hinh kieu nao ko""",winphone,2015-08-06 10:37:00,Trung tính
{'$oid': '55c333eb1a77ce605254c050'},45463,event,55beda4e17dc1344d4012d55,"""bm vô địch""",android,2015-08-06 10:37:00,Tiêu cực
{'$oid': '55c335d51a77ce605254c051'},646834,event,55beda4e17dc1344d4012d55,"""sf5 tan tành""",android,2015-08-06 10:45:00,Tích cực
{'$oid': '55c3368c1a77ce605254c052'},600035,event,55beda4e17dc1344d4012d55,"""bao gio co tap 5 vay""",winphone,2015-08-06 10:48:00,Trung tính
{'$oid': '55c338261a77ce605254c053'},128279,event,55beda4e17dc1344d4012d55,"""GFL đánh hay quá""",ios,2015-08-06 10:55:00,Trung tính
{'$oid': '55c339781a77ce605254c054'},645472,event,55beda4e17dc1344d4012d55,"""GFL hay quá""",ios,2015-08-06 11:01:00,Trung tính
{'$oid': '55c339ce1a77ce605254c055'},631400,event,55beda4e17dc1344d4012d55,"""fpt xem ko bị lag. youtube xem cứ dừng hình.""",android,2015-08-06 11:02:00,Trung tính
{'$oid': '55c339d31a77ce605254c056'},645472,event,55beda4e17dc1344d4012d55,"""Lol SF5 thua buồn quá""",ios,2015-08-06 11:02:00,Tiêu cực
{'$oid': '55c33a2b1a77ce605254c057'},63574,vod,559e30f917dc131dfa6ff7e1,"""fix link tap 10 ad oi kong xem duoc""",web-playfpt,2015-08-06 11:04:00,Tích cực
{'$oid': '55c33ae41a77ce605254c058'},526926,event,55beda4e17dc1344d4012d55,"""sena : sofm cũng bình thường với tôi :)""",android,2015-08-06 11:07:00,Trung tính
{'$oid': '55c33b761a77ce605254c059'},579101,event,55beda4e17dc1344d4012d55,"""ekko đi rừng: ))""",android,2015-08-06 11:09:00,Trung tính
{'$oid': '55c33c4d1a77ce605254c05a'},535540,event,55beda4e17dc1344d4012d55,"""Zotac cố lên đặt hết vàng vào trận này r""",ios,2015-08-06 11:13:00,Trung tính
{'$oid': '55c33cbe1a77ce605254c05b'},63574,vod,559e30f917dc131dfa6ff7e1,"""fix tập 10 lại ad ơi sáng giờ không xem được gì hết""",web-playfpt,2015-08-06 11:15:00,Trung tính
{'$oid': '55c33d4f1a77ce605254c05c'},641106,event,55beda4e17dc1344d4012d55,"""bkt win nhé, 100k gold vào hết r đấy""",android,2015-08-06 11:17:00,Tích cực
